GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Customs and other import duties (1151E),Mining,Droits de Douane et taxes assimilées,Direction Générale des Douanes (DGD),"66,981,162,298.00",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Other taxes payable by natural resource companies (116E),Mining,Droits Fixes,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"1,013,100,000.00",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Administrative fees for government services (1422E),Mining,Frais de dossier,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"6,130,000.00",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Frais de prestation BUMIGEB,Bureau des Mines et de la Géologie du Burkina (BUMIGEB),"38,183,378.00",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Frais de prestation BUNEE,Agence nationale des évaluations environnementales (ANEVE),"136,270,436.00",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Delivered/paid to state-owned enterprise(s) (1415E32),Mining,Frais de prestation ONASSIM,Office National de Sécurisation des Sites Miniers (ONASSIM),"408,000,000.00",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur le Revenu des capitaux mobiliers (IRCM),Direction Générale des Impôts (DGI),"13,841,976,202.00",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les Revenus Fonciers (IRF),Direction Générale des Impôts (DGI),"5,120,781.00",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les Sociétés (IS),Direction Générale des Impôts (DGI),"15,503,730,628.00",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Delivered/paid directly to government (1415E31),Mining,La contribution financière en matière d’eau (CFE).,Autres bénéficiaires (paiements sociaux),"2,007,363,783.00",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Minimum Forfaitaire de Perception (MFP),Direction Générale des Impôts (DGI),"457,906",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
"Fines, penalties, and forfeits (143E)",Mining,Pénalités,Direction Générale des Douanes (DGD),"19,500,000",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
"Fines, penalties, and forfeits (143E)",Mining,Pénalités,Direction Générale des Impôts (DGI),"1,580,165",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
"Fines, penalties, and forfeits (143E)",Mining,Pénalités,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"480,739,105",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Sales of goods and services by government units (1421E),Mining,Produits de vente de phosphate,Société d'Exploitation des Phosphates du Burkina (SEPB),"236,511,688",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Royalties (1415E1),Mining,Redevances proportionnelles (Royalties),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"91,235,223,972",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Remboursements de crédit de TVA (remboursement effectif),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"-82,651,528,585",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Taxes on exports (1152E),Mining,Taxe à l'exportation d’or,Agence Nationale d’Encadrement des Exploitations Minières Artisanales et Semi-mécanisées (ANEEMAS),"37,670,296",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Taxes on property (113E),Mining,Taxe de bien de mainmorte (TBMM) / Taxe Foncière sur les Sociétés (TFS),Direction Générale des Impôts (DGI),"830,392,274",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Taxes on payroll and workforce (112E),Mining,Taxe Patronale d'Apprentissage (TPA),Direction Générale des Impôts (DGI),"3,566,510,107",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Other taxes payable by natural resource companies (116E),Mining,Taxe spécifique sur les revenus de transactions de titres miniers,Direction Générale des Impôts (DGI),"459,380,124",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe sur la Valeur Ajoutée (TVA),Direction Générale des Impôts (DGI),"28,866,963,361",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Taxe sur les plus-values de cession de titres miniers (TPVM),Direction Générale des Impôts (DGI),"500,038,753",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Other taxes payable by natural resource companies (116E),Mining,Taxes superficiaires,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"12,477,396,208",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Other taxes payable by natural resource companies (116E),Mining,Vente d'or saisi BNAF,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"63,550,698",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
Emission and pollution taxes (114522E),Mining,Versements au Fonds de réhabilitation et de fermeture des mines,Fonds d'Intervention pour l'Environnement (FIE),"19,234,237,714",XOF,Burkina Faso,BFA,2020,12/1/2020,12/31/2020
"Ordinary taxes on income, profits and capital gains (1112E1)",Carrières,Contributions CFC (part patronale),Direction Générale des Impôts (DGI),"2,020,633.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Carrières,Contributions FNE,Direction Générale des Impôts (DGI),"608,039",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Carrières,Droits Fixes (y compris droits pour attribution ou renouvellement de permis),Direction Générale des Impôts (DGI),"22,361,725",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Carrières,Impôt sur le Revenu des Capitaux mobiliers (IRCM),Direction Générale des Impôts (DGI),"1,087.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Carrières,Impôts sur les sociétés y compris les acomptes (pétrolier et non pétrolier),Direction Générale des Impôts (DGI),"9,601,924.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Royalties (1415E1),Carrières,Redevance Superficiaire,Direction Générale des Impôts (DGI),"54,311,715",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Emission and pollution taxes (114522E),Carrières,Taxes à l'extraction,Direction Générale des Impôts (DGI),"143,357,696.75",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Emission and pollution taxes (114522E),Carrières,Taxes Ad Valorem,Direction Générale des Impôts (DGI),"381,998.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Eaux,Contributions CFC (part patronale),Direction Générale des Impôts (DGI),"1,301,174.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Eaux,Contributions FNE,Direction Générale des Impôts (DGI),"873,252.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Eaux,Droits Fixes (y compris droits pour attribution ou renouvellement de permis),Direction Générale des Impôts (DGI),"1,630,450.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Eaux,Impôt sur le Revenu des Capitaux mobiliers (IRCM),Direction Générale des Impôts (DGI),"4,968.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Eaux,Impôts sur les sociétés y compris les acomptes (pétrolier et non pétrolier),Direction Générale des Impôts (DGI),"7,519,318.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Emission and pollution taxes (114522E),Eaux,Taxes Ad Valorem,Direction Générale des Impôts (DGI),"6,426,541.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Contributions CFC (part patronale),Direction Générale des Impôts (DGI),"6,424,637.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Contributions FNE,Direction Générale des Impôts (DGI),"2,993,750.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Social security employer contributions (1212E),Mining,Cotisations à la charge de l’employeur,Caisse Nationale de Prévoyance Sociale (CNPS),"1,003,931,632",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
From government participation (equity) (1412E2),Mining,Dividendes versées à la SNI,Société Nationale d’Investissement du Cameroun (SNI),"539,200,395",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Mining,Droits de Douane,Direction Générale des Douanes (DGD),"2,468,248,471",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Droits Fixes (y compris droits pour attribution ou renouvellement de permis),Direction Générale des Impôts (DGI),"84,628,108",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur le Revenu des Capitaux mobiliers (IRCM),Direction Générale des Impôts (DGI),"357,564,445",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôts sur les sociétés y compris les acomptes (pétrolier et non pétrolier),Direction Générale des Impôts (DGI),"57,991,439",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Royalties (1415E1),Mining,Prélèvement d'Or,CAPAM,,XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Royalties (1415E1),Mining,Redevance Superficiaire,Direction Générale des Impôts (DGI),"9,412,000",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Mining,Redressements Douaniers/amendes et pénalités,Direction Générale des Douanes (DGD),"20,750,000",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Emission and pollution taxes (114522E),Mining,Taxes à l'extraction,Direction Générale des Impôts (DGI),"230,592,286",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Emission and pollution taxes (114522E),Mining,Taxes Ad Valorem,Direction Générale des Impôts (DGI),"4,895,452",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Bonuses (1415E2),Oil & Gas,Bonus de signature,Société Nationale des Hydrocarbures (SNH),"1,144,672,000",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Contributions CFC (part patronale),Direction Générale des Impôts (DGI),"454,623,082",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Contributions FNE,Direction Générale des Impôts (DGI),"302,047,945",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Social security employer contributions (1212E),Oil & Gas,Cotisations à la charge de l’employeur,Caisse Nationale de Prévoyance Sociale (CNPS),"3,006,659,003",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
From state-owned enterprises (1412E1),Oil & Gas,Dividendes Filiales SNH,Société Nationale des Hydrocarbures (SNH),"15,453,072,000",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Dividendes SNH,"Direction Générale du Trésor, de la Coopération Financière et Monétaire (DGTCFM)","3,340,000,000",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Oil & Gas,Droits de Douane,Direction Générale des Douanes (DGD),"3,071,262,797.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Droits Fixes (y compris droits pour attribution ou renouvellement de permis),Direction Générale des Impôts (DGI),"264,008,000.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Oil & Gas,Frais d’inspection et de contrôle,Ministère en charge des mines,"3,383,572.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Other rent payments (1415E5),Oil & Gas,Frais de Formation,Société Nationale des Hydrocarbures (SNH),"430,442,769.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur le Revenu des Capitaux mobiliers (IRCM),Direction Générale des Impôts (DGI),"3,374,629,966.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôts sur les sociétés y compris les acomptes (pétrolier et non pétrolier),Direction Générale des Impôts (DGI),"67,468,179,881.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Parts d'huile de la SNH-Etat (Condensat),Société Nationale des Hydrocarbures (SNH),,XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Parts d'huile de la SNH-Etat (Gaz),Société Nationale des Hydrocarbures (SNH),,XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Parts d'huile de la SNH-Etat (Petrole),Société Nationale des Hydrocarbures (SNH),,XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Royalties (1415E1),Oil & Gas,Redevance Minière Négative ( à mettre en signe - ),Société Nationale des Hydrocarbures (SNH),"-43,646,737,007.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Royalties (1415E1),Oil & Gas,Redevance Minière Proportionnelle,Société Nationale des Hydrocarbures (SNH),"4,905,381,212.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Royalties (1415E1),Oil & Gas,Redevance Proportionnelle à la Production,Société Nationale des Hydrocarbures (SNH),"1,873,795,407.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Royalties (1415E1),Oil & Gas,Redevance Superficiaire,Société Nationale des Hydrocarbures (SNH),"179,018,137.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Royalties (1415E1),Oil & Gas,Redevance Superficiaire,Société Nationale des Hydrocarbures (SNH),"438,027,258.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Oil & Gas,Redressements Douaniers/amendes et pénalités,Direction Générale des Douanes (DGD),"894,578,660.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Redressements fiscaux/amendes et pénalités,Direction Générale des Impôts (DGI),"378,542,439.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Taxe Spéciale sur les Revenus (TSR),Direction Générale des Impôts (DGI),"10,496,945,514.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Transferts directs au Trésor Public par la SNH,"Direction Générale du Trésor, de la Coopération Financière et Monétaire (DGTCFM)","146,505,000,000.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Transferts indirects au Trésor Public (Interventions directes SNH),"Direction Générale du Trésor, de la Coopération Financière et Monétaire (DGTCFM)","169,588,571,867.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Contributions CFC (part patronale),Direction Générale des Impôts (DGI),"136,658,501.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Contributions FNE,Direction Générale des Impôts (DGI),"91,161,068.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Social security employer contributions (1212E),Other,Cotisations à la charge de l’employeur,Caisse Nationale de Prévoyance Sociale (CNPS),"542,213,741.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
From government participation (equity) (1412E2),Other,Dividendes Filiales SNH,Société Nationale des Hydrocarbures (SNH),"1,592,376,399.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Other,Droits de Douane,Direction Générale des Douanes (DGD),"905,361,652.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Other,Droits de passage du pipeline (COTCO),Direction Générale des Douanes (DGD),"27,888,629,894.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Other,Frais d’inspection et de contrôle,Ministère en charge des mines,"89,620,070.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôt sur le Revenu des Capitaux mobiliers (IRCM),Direction Générale des Impôts (DGI),"8,042,525.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôts sur les sociétés y compris les acomptes (pétrolier et non pétrolier),Direction Générale des Impôts (DGI),"1,131,825,732.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Other,Redressements Douaniers/amendes et pénalités,Direction Générale des Douanes (DGD),"47,547,683.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Taxe Spéciale sur les Revenus (TSR),Direction Générale des Impôts (DGI),"1,499,403,343.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Contributions CFC (part patronale),Direction Générale des Impôts (DGI),"121,789.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Contributions FNE,Direction Générale des Impôts (DGI),"81,198.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Social security employer contributions (1212E),Oil & Gas,Cotisations à la charge de l’employeur,Caisse Nationale de Prévoyance Sociale (CNPS),"10,301,423.51",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Oil & Gas,Droits de Douane,Direction Générale des Douanes (DGD),"5,411,275.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Oil & Gas,Redressements Douaniers/amendes et pénalités,Direction Générale des Douanes (DGD),"1,562,011.00",XAF,Cameroon,CMR,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil,Impôt direct sur les bénéfices,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"72,119,703.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Impôt direct sur les bénéfices,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"20,867",USD,Chad,TCD,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil,Autres paiements significatifs,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"983,788",USD,Chad,TCD,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Autres paiements significatifs,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"336,946.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,Taxe foncière,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,Taxe sur cession d’actif,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil,Retenue à la source (IRCM),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"127,097.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Retenue à la source (IRCM),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"33,319.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil,Redressements fiscaux,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"302,976.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Redressements fiscaux,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"25,900.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
"Extraordinary taxes on income, profits and capital gains (1112E2)",Other,Redressements fiscaux,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"293,836.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil,Prélèvement sur les plus-values de cession,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Taxes on payroll and workforce (112E),Oil,Contribution à la formation du personnel du MPME,Direction Générale Technique de Pétrole (DGTP),"3,991,769.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Taxes on payroll and workforce (112E),Oil,Contribution à la formation du personnel du MPME,Direction Générale Technique des Mines (DGTM),"12,894.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Taxes on payroll and workforce (112E),Mining,Taxe d'apprentissage et formation professionnelle,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"5,477.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Taxes on payroll and workforce (112E),Mining,Taxe forfaitaire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"23,697.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Taxes on payroll and workforce (112E),Other,Taxe forfaitaire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"34,438,339",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Taxes on property (113E),Other,Contribution de la patente,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),527,USD,Chad,TCD,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,TVA,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"368,628",USD,Chad,TCD,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil,IS libératoire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"3,630,693",USD,Chad,TCD,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,IS libératoire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"23,963",USD,Chad,TCD,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,IS libératoire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"181,920",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Excise taxes (1142E),Not applicable,DAC (Droit d'accise),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil,Bonus d’attribution d’autorisation d’exploitation,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil,Bonus de Signature,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Other,Droit de passage,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"20,725,585",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil,Droit fixe,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"1,050,000",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil,Frais de présentation du rapport annuel,Direction Générale Technique de Pétrole (DGTP),"457,705",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Mining,Appui Institutionnel,Direction Générale Technique des Mines (DGTM),"38,681",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Other,Redevance ARSAT,Autorité de Régulation du Secteur pétrolier Aval du Tchad (ARSAT),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil,Redevance superficiaire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"337,003",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Mining,Redevance superficiaire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"199,116",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Other,Redevance superficiaire,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),26,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil,Taxe d’extraction,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"97,541.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Mining,Taxe d’extraction,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"712,303.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Oil,Pénalité de non-exécution de contrat,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Mining,Taxe Ad valorem,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Licence fees (114521E),Mining,Taxe de bornage,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Emission and pollution taxes (114522E),Not applicable,Taxe sur la Protection de l’environnement,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),,USD,Chad,TCD,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Oil,Redevance statistique à l'importation,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"2,849,497.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Mining,Redevance statistique à l'importation,Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"22,096.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Mining,Droit de Douane à l’Importation (DDI),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"22,619.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Other,Droit de Douane à l’Importation (DDI),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"303,429.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Mining,Taxe sur la Valeur Ajoutée (douanes),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"34,132.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Oil,Taxe communautaire d'intégration (TCI),Direction Générale du Trésor et de la Comptabilité Publique (DGTCP),"11,203.00",USD,Chad,TCD,2017,1/1/2017,12/31/2017
