GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
From state-owned enterprises (1412E1),Oil & Gas,Participating Interest,GHANA REVENUE AUTHORITY,145956125.24,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Corporate Tax,GHANA REVENUE AUTHORITY,182502882.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Sales of goods and services by government units (1421E),Oil & Gas,Data Licence Fees,GHANA NATIONAL PETROLEUM COMPANY,4272229.22,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Licence fees (114521E),Oil & Gas,Training/Technology,PETROLEUM COMMISSION,4990328.56,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Environmental Processing /Permit fees,ENVIRONMENTAL PROTECTION AGENCY,852248.66,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Permits Fees,PETROLEUM COMMISSION,2935332.41,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Fees & Charges - Admin. & Services Charges,PETROLEUM COMMISSION,249543.35,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Registration Fee,PETROLEUM COMMISSION,286411.63,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Application pack,PETROLEUM COMMISSION,20298.44,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Permit Renewal Fee,PETROLEUM COMMISSION,3240240.47,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Exploration and Development Permit,PETROLEUM COMMISSION,470686.94,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Production Permit,PETROLEUM COMMISSION,1113678.49,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Exploration Extension License Fees,PETROLEUM COMMISSION,307885.8,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Drilling and Injection Permit Fees,PETROLEUM COMMISSION,54707.21,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Fines,PETROLEUM COMMISSION,547104.59,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Licence fees (114521E),Oil & Gas,Surface rental,GHANA REVENUE AUTHORITY,732555.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
From government participation (equity) (1412E2),Oil & Gas,Dividends,GHANA REVENUE AUTHORITY,,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Royalties (1415E1),Oil & Gas,Gas Revenue,GHANA REVENUE AUTHORITY,,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Corporate Tax,GHANA REVENUE AUTHORITY,338362124.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Mineral Royalty,GHANA REVENUE AUTHORITY,202385005.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Royalties (1415E1),Mining,Forestry Royalty,FORESTRY COMMISSION,3846221.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
From government participation (equity) (1412E2),Mining,Dividend,MINISTRY OF FINANCE,7436127.95,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Other Fees and Licence,MINERALS COMMISSION,6700665.64,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Mining,Transportation Revenues,GHANA RAILWAY AUTHORITY,,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Mineral Right Licence,MINERALS COMMISSION,,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Other taxes payable by natural resource companies (116E),Mining,EPA Processing/Permit Fees,ENVIRONMENTAL PROTECTION AGENCY,1221813.89,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Ground Rent,OFFICE OF THE ADMINISTRATOR OF STOOL LANDS,1934263.58,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property rate,"METROPOLITAN, MUNICIPAL AND DISTRICT ASSEMBLIES",,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Permit Licence,MINERALS COMMISSION,,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Mineral Right Licence-ML (Production),MINERALS COMMISSION,9311152.08,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Mineral Right Licence-ML (No Production yet),MINERALS COMMISSION,,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Mineral Right Licence-ML (Reconnaisance),MINERALS COMMISSION,,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Licence fees (114521E),Mining,Mineral Right Licence-ML(Prospecting),MINERALS COMMISSION,6972019.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property rate,TARKWA NSUAEM,529573.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property rate,ELLEMBELLE,34748.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property rate,PRESTEA HUNI VALLEY,32501.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property rate,MPOHOR WASSA EAST,32936.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property rate,SEFWI DISTRICT ASSEMBLY,10788.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property rate,ASUTIFI DISTRICT ASSEMBLY,70461.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property rate,BIRIM NORTH ASSEMBLY,288082.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property rate,UPPER DENKYIRA WEST DISTRICT ASSEMBLY,84712.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property rate,AMANSIE SOUTH DISTRICT ASSEMLY,87352.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property rate,BIBIANI /AHWIASO /BEKWAI DISTRICT ASSEMBLY,42083.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
Taxes on property (113E),Mining,Property rate,OBUASI MUNICIPAL ASSEMBLY,96521.0,USD,Ghana,GHA,2019,2019-01-01,2019-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impuesto sobre la Renta - ISR - Corporativo,SUPERINTENDENCIA DE ADMINISTRACIÓN TRIBUTARIA (SAT),51357637.44,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Royalties (1415E1),Oil & Gas,Regalias obligatorias gobierno,MINISTERIO DE ENERGIA Y MINAS (MEM),57922496.4,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Emission and pollution taxes (114522E),Oil & Gas,Participación estatal en la producción petrolera,MINISTERIO DE ENERGIA Y MINAS (MEM),132727579.87,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Taxes on property (113E),Oil & Gas,Impuesto Unico Sobre Inmueble - IUSI -,MUNICIPALIDADES,373287.43,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Other taxes payable by natural resource companies (116E),Oil & Gas,Aportes para el Batallon de Infanteria de la Selva,MINISTERIO DE ENERGIA Y MINAS (MEM),6493659.0,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Other taxes payable by natural resource companies (116E),Oil & Gas,Aportes Parque Laguna del Tigre /CONAP,MINISTERIO DE ENERGIA Y MINAS (MEM),2164553.0,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Other taxes payable by natural resource companies (116E),Oil & Gas,Aportes para Consejos departamentales de Desarrollo - SETH,MINISTERIO DE ENERGIA Y MINAS (MEM),5521392.0,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Other taxes payable by natural resource companies (116E),Oil & Gas,Ingresos Privativos (Fondo Capacitacion),MINISTERIO DE ENERGIA Y MINAS (MEM),2626497.67,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Other taxes payable by natural resource companies (116E),Oil & Gas,Fondo Para el Desarrollo Economico de la Nacion - FONPETROL-,MINISTERIO DE ENERGIA Y MINAS (MEM),4299021.0,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Taxes on property (113E),Oil & Gas,Cargos anuales (tasas por hectárea),MINISTERIO DE ENERGIA Y MINAS (MEM),472061.57,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impuesto sobre la Renta - ISR - Corporativo,SUPERINTENDENCIA DE ADMINISTRACIÓN TRIBUTARIA (SAT),94989200.26,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Royalties (1415E1),Mining,Regalias obligatorias gobierno,MINISTERIO DE ENERGIA Y MINAS (MEM),15209603.22,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Royalties (1415E1),Mining,Regalias obligatorias municipalidades,MUNICIPALIDADES,15141821.0,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Voluntary transfers to government (donations) (144E1),Mining,Regalias voluntarias gobierno,MINISTERIO DE FINANZAS PUBLICAS (MINFIN),40472231.93,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Voluntary transfers to government (donations) (144E1),Mining,Regalias voluntarias municipalidades,MUNICIPALIDADES,46316861.55,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Royalties (1415E1),Mining,"Cánones por licencia de reconocimiento, exploración, explotación",MINISTERIO DE ENERGIA Y MINAS (MEM),621500.0,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Taxes on property (113E),Mining,Impuesto Unico Sobre Inmueble - IUSI -,MUNICIPALIDADES,1470018.44,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Other taxes payable by natural resource companies (116E),Mining,Aportes MARN,MINISTERIO DE AMBIENTE Y RECURSOS NATURALES (MARN),1256433.75,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impuesto de Solidaridad,SUPERINTENDENCIA DE ADMINISTRACIÓN TRIBUTARIA (SAT),2646179.9,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Administrative fees for government services (1422E),Mining,Impuesto sobre Timbres Fiscales,SUPERINTENDENCIA DE ADMINISTRACIÓN TRIBUTARIA (SAT),14080.0,GTQ,Guatemala,GTM,2017,2017-01-01,2017-12-01
Excise taxes (1142E),Mining,Excise tax on minerals,BUREAU OF INTERNAL REVENUE (BIR),3943143290.66,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Corporate income tax,BUREAU OF INTERNAL REVENUE (BIR),5937202070.39,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Final Withholding tax - Foreign shareholder dividends,BUREAU OF INTERNAL REVENUE (BIR),168968104.51,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Final Withholding tax - Profit remittance to principal,BUREAU OF INTERNAL REVENUE (BIR),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Final Withholding tax - Royalties to claim owners,BUREAU OF INTERNAL REVENUE (BIR),262590848.65,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Final Withholding tax - Others,BUREAU OF INTERNAL REVENUE (BIR),288977673.79,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Final Withholding tax - Improperly accumulated retained earnings tax (IAET),BUREAU OF INTERNAL REVENUE (BIR),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Output VAT,BUREAU OF INTERNAL REVENUE (BIR),6187525636.53,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Customs duties,BUREAU OF CUSTOMS (BOC),186593512.0,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,VAT on imported materials and equipment,BUREAU OF CUSTOMS (BOC),2062570610.0,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Excise tax on imported goods,BUREAU OF CUSTOMS (BOC),57045282.0,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Wharfage Fees,PHILIPPINE PORTS AUTHORITY (PPA),219837317.53,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Royalty on mineral reservation,MINES AND GEOSCIENCES BUREAU (MGB),1187312323.37,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Occupation fees,MINES AND GEOSCIENCES BUREAU (MGB),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,"Tax on sand, gravel and other quarry resources",BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Local business tax,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),513790863.57,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Taxes on property (113E),Mining,Real property tax - Basic,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),192860212.67,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Taxes on property (113E),Mining,Real property tax - Special Education Fund (SEF),BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),226272922.86,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Occupation fees,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),10368623.7,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Mayor's permit,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),19800703.93,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Community tax,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),213286.28,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Royalty for Indigenous People,NATIONAL COMMISSION ON INDIGENOUS PEOPLE (NCIP),58010632.42,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Administrative fees for government services (1422E),Mining,Field Based Investigation Fee,NATIONAL COMMISSION ON INDIGENOUS PEOPLE (NCIP),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Excise taxes (1142E),Oil & Gas,Excise tax on minerals,BUREAU OF INTERNAL REVENUE (BIR),305765.5,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Corporate income tax,BUREAU OF INTERNAL REVENUE (BIR),5266864759.0,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Final Withholding tax - Foreign shareholder dividends,BUREAU OF INTERNAL REVENUE (BIR),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Final Withholding tax - Profit remittance to principal,BUREAU OF INTERNAL REVENUE (BIR),3433279746.34,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Royalties (1415E1),Oil & Gas,Final Withholding tax - Royalties to claim owners,BUREAU OF INTERNAL REVENUE (BIR),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Final Withholding tax - Others,BUREAU OF INTERNAL REVENUE (BIR),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Final Withholding tax - Improperly accumulated retained earnings tax (IAET),BUREAU OF INTERNAL REVENUE (BIR),854743894.38,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,Customs duties,BUREAU OF CUSTOMS (BOC),4640306.0,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,VAT on imported materials and equipment,BUREAU OF CUSTOMS (BOC),11817340.0,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,Excise tax on imported goods,BUREAU OF CUSTOMS (BOC),2647.0,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,Wharfage Fees,PHILIPPINE PORTS AUTHORITY (PPA),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil & Gas,"Tax on sand, gravel and other quarry resources",BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil & Gas,Local business tax,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Taxes on property (113E),Oil & Gas,Real property tax - Basic,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Taxes on property (113E),Oil & Gas,Real property tax - Special Education Fund (SEF),BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil & Gas,Occupation fees,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil & Gas,Mayor's permit,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),4600.0,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Community tax,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,Government share from oil and gas production,DEPARTMENT OF ENERGEY (DOE),26007588888.81,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Other rent payments (1415E5),Oil & Gas,Annual rental fees for retained area after exploration,DEPARTMENT OF ENERGEY (DOE),1400000.0,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Coal,Customs duties,BUREAU OF CUSTOMS (BOC),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Coal,VAT on imported materials and equipment,BUREAU OF CUSTOMS (BOC),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Coal,Excise tax on imported goods,BUREAU OF CUSTOMS (BOC),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Coal,Wharfage Fees,PHILIPPINE PORTS AUTHORITY (PPA),58924153.51,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Coal,"Tax on sand, gravel and other quarry resources",BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Coal,Local business tax,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),80672838.62,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Taxes on property (113E),Coal,Real property tax - Basic,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),1072562.28,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Taxes on property (113E),Coal,Real property tax - Special Education Fund (SEF),BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),1072562.15,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Coal,Occupation fees,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Coal,Mayor's permit,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),250000.0,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Coal,Community tax,BUREAU OF LOCAL GOVERNMENT AND FINANCE (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Delivered/paid directly to government (1415E31),Coal,Government share from oil and gas production,DEPARTMENT OF ENERGEY (DOE),3569015012.8,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Other rent payments (1415E5),Coal,Annual rental fees for retained area after exploration,DEPARTMENT OF ENERGEY (DOE),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Autres revenus du domaine minier,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),129727234346.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on payroll and workforce (112E),Oil & Gas,Taxe sur les salaires (IRPP-TF-TA-FNH-TUS),DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),31890191900.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Provision pour investissements diversifiés (PID),DIRECTION GÉNÉRALE DU TRÉSOR (DGT),20550995462.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Fiscalité du champs Lianzi,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),18506049729.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôts retenus à la source des sous-traitants,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),11878710642.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Other,Redevance bois (RDB),DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),9254022668.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Bonus de signature,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),7834306658.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Oil & Gas,Redressements fiscaux/amendes et pénalités,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),7228986431.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,Taxe sur la Valeur Ajoutée (TVA) (DGID),DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),5175220390.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Taxe d'abattage,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),4305512335.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Redevance informatique,DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),3945716545.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,"Profit Oil, Super Profit Oil, Excess Oil",DIRECTION GÉNÉRALE DU TRÉSOR (DGT),3594470855.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Solde de fiscalité reversé (Hors PID et Red sur autoconsommation),DIRECTION GÉNÉRALE DU TRÉSOR (DGT),3066413485.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Redevance sur auto-consommation,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),1856582453.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),Other,Taxe de superficie,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),1836548898.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Taxe sur la valeur ajoutée (TVA-DGDDI),DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),1559069219.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Tarif Extérieur Commun (TEC),DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),1522304437.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Frais de formation,DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),1384794486.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Taxe spéciale sur les sociétés (y compris retenue à la source),DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),1107682094.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on exports (1152E),Other,Taxe à l'exportation des bois,DIRECTION GÉNÉRALE DES DOUANES ET DES DROITS INDIRECTS (DGDDI),830641921.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,Redevance minière proportionnelle -en nature-,DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),709923363.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,"Profit Oil, Super Profit Oil, Excess Oil -en nature-",DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),696729389.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",Other,Amendes et infractions,MINISTÈRE DE L'ECONOMIE FORESTIÈRE ET DU DÉVELOPPEMENT DURABLES (MEFDD),582876639.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Taxes on property (113E),Oil & Gas,Taxe immobilière,DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),531278424.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Royalties (1415E1),Oil & Gas,Redevance superficiaire,DIRECTION GÉNÉRALE DU TRÉSOR (DGT),276649278.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Centimes Additionnels (CAD),DIRECTION GÉNÉRALE DES IMPÔTS ET DES DOMAINES (DGID),252239639.0,XAF,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Part d’huile de la SNPC -en nature-,SOCIÉTÉ NATIONALE DES PÉTROLES DU CONGO (SNPC),225182569.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
